"RegionID","RegionName","City","County","State","Metro","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10"
274772,"Northeast Dallas","Dallas","Dallas","TX","Dallas-Fort Worth",1,21.9398340248963,19.7226502311248,16.1361141602634,12.8917800118273,16.1053276178812,13.4627046694967,18.6009538950715,18.6118251928021,20.3256302521008,22.4842767295597,21.0526315789474,18.6503719447396,19.7225572979493,19.276356830942,14.6133682830931,12.9842180774749,16.4393939393939,12.9668780831572,14.6764509673115,16.3206871868289,17.0446735395189,17.1974522292994,16.9067475360121,19.5924764890282,18.1213632585204,18.3023872679045,16.697247706422,11.2130479102956,18.86586695747,14.2712550607287,13.2200188857413,14.9507609668756,16.0683760683761,16.2629757785467,16.2234042553191,19.9288256227758,18.3349851337958,20,16.5751920965971,12.911084043849,15.7317073170732,13.5933806146572,12.7066115702479,16.5703275529865,19.2678227360308,15.7844990548204,21.3085764809903,17.6470588235294,19.7771587743733,20.0754005655042,14.40329218107,11.1731843575419,17.0103092783505,12.1107266435986,12.3362445414847,11.3482056256062,14.1114982578397,14.5378151260504,15.6198347107438,17.5972927241963,20.8260105448155,21.3600697471665,15.1012891344383,11.4314115308151,15.0375939849624,12.589559877175,14.2985611510791,15.4398563734291,14.9868536371604,20.1445347786811,21.3215859030837,18.1657848324515,20.8872458410351,20.5938697318008
192689,"Paradise","Las Vegas","Clark","NV","Las Vegas",2,17.5204918032787,15.827664399093,15.5774395702775,14.4588382783117,18.2156133828996,15.1682803135085,16.1129568106312,12.4562937062937,10.9933774834437,13.8972809667674,13.2268086995118,10.3499079189687,11.0762331838565,11.5709835336004,10.4645917907082,10.8171941426547,11.0897743638982,9.05192949023344,7.39700374531835,5.80743759551707,5.35152151101784,5.0259067357513,4.94931425163983,5.49943883277217,5.62200956937799,6.38297872340426,4.66623460790668,5.73654390934844,7.74962742175857,4.70766894457099,6.18705035971223,4.72653612424038,4.8050139275766,5.48042704626334,7.66355140186916,10.0845803513338,11.9840213049268,11.3842173350582,11.038961038961,11.3018597997139,11.8832522585129,13.324080499653,11.5960912052117,11.8939883645766,11.8069145466406,11.4437791084498,12.5835866261398,15.0834403080873,13.0998702983139,15.1417525773196,12.7547666009204,10.6545961002786,12.1639784946237,11.5740740740741,13.3089133089133,12.2647237401336,11.8477593615715,11.2549240292628,13.2438739789965,13.9255014326648,16.7444574095683,15.807759119861,14.7540983606557,11.9531731361676,14.1078838174274,12.4129930394432,12.2099447513812,10.5058365758755,10.1777059773829,11.5145228215768,12.3397435897436,13.5448136958711,13.8540478905359,14.2246642246642
112345,"Maryvale","Phoenix","Maricopa","AZ","Phoenix",3,20.249653259362,19.4194885970974,14.8247978436658,14.369310793238,16.3542340012928,14.35124508519,12.9487179487179,10.0076982294072,7.37847222222222,6.08856088560886,7.52475247524752,5.66388115134633,5.56088207094918,5.71715145436309,5.48481880509305,4.90196078431373,5.41125541125541,3.99543378995434,4.31654676258993,4.05405405405405,4.28082191780822,5.63636363636364,8.33333333333333,10.2880658436214,7.22433460076046,12.5233644859813,10.8055009823183,10.4330708661417,11.873840445269,8.29875518672199,5.86011342155009,6.33397312859885,8.10810810810811,10.5263157894737,9.79166666666667,15.2727272727273,14.8450244698206,22.0496894409938,18.7878787878788,15.3609831029186,18.6666666666667,14.9927219796215,14.1993957703927,15.6765676567657,13.265306122449,14.0221402214022,16.8896321070234,15.8576051779935,15.3719008264463,16,16.2379421221865,12.202852614897,13.6363636363636,12.089552238806,10.0456621004566,7.1656050955414,10.0946372239748,10.0294985250737,9.84615384615385,12.9934210526316,10.0946372239748,12.8571428571429,16.1120840630473,13.8225255972696,15.5763239875389,15.1376146788991,12.3595505617978,11.8421052631579,15.7676348547718,11.7728531855956,14.3258426966292,16.9811320754717,21.3513513513514,19.2258064516129
270958,"Upper West Side","New York","New York","NY","New York",4,11.63012392755,14.9955634427684,10.9090909090909,6.7005076142132,10.0832562442183,7.83333333333333,7.13315217391304,10.1327742837177,10.0904662491301,12.242090784044,7.03342618384401,6.16641901931649,10.8108108108108,13.2708821233411,9.05660377358491,5.65573770491803,8.31372549019608,10.6430155210643,7.95454545454545,7.35115431348724,8.42293906810036,9.85221674876847,6.2200956937799,5.15613652868555,5.61724363161332,7.37116764514025,5.75221238938053,2.81899109792285,4.63836477987421,5.28422738190552,4.04463040446304,6.69546436285097,6.66161998485995,5.94142259414226,5.56070435588508,4.34782608695652,6.98151950718686,8.08597748208802,5.57677616501146,3.43347639484979,5.26315789473684,4.43714050944947,5.6304520222046,5.24842547235829,7.32833237160992,5.67514677103718,6.18393234672304,2.89937464468448,6.75675675675676,8.19174757281553,5.42682926829268,3.2071840923669,4.11797440178075,4.09781890284204,5.46378653113088,5.32715691951361,6.45714285714286,6.02798708288482,4.40482433141059,3.54445090063916,6.59840728100114,8.78537735849057,7.66666666666667,4.74040632054176,6.47798742138365,6.48854961832061,9.08424908424908,9.30232558139535,10.1130653266332,11.314791403287,7.51523358158429,4.8780487804878,12.3839009287926,11.8684843624699
27080,"Sherman Oaks","Los Angeles","Los Angeles","CA","Los Angeles-Long Beach-Anaheim",5,21.7391304347826,21.1538461538462,16.5378670788253,11.4104595879556,16.0267111853088,14.0293637846656,13.5670731707317,14.9593495934959,16.4179104477612,15.8730158730159,16.0714285714286,11.7338003502627,16.0079051383399,18.9979123173278,16.8356997971602,11.5044247787611,13.6792452830189,13.9423076923077,12.5301204819277,12.75,12.8608923884514,12.5984251968504,10.5121293800539,9.26966292134832,9.94152046783626,12.1495327102804,13.0718954248366,7.39299610894942,12.4497991967871,4.59770114942529,10.5084745762712,8.50439882697947,9.80926430517711,8.994708994709,10.7438016528926,15.6914893617021,15.819209039548,15.6862745098039,15.7738095238095,11.0726643598616,11.5254237288136,17.0491803278689,15.0273224043716,15.5672823218997,17.4731182795699,18.0693069306931,20.6896551724138,18.8841201716738,19.0582959641256,17.741935483871,8.42105263157895,7.55287009063444,9.0185676392573,11.0803324099723,10.3896103896104,11.3475177304965,14.1486810551559,13.0820399113082,14.6993318485523,11.2068965517241,13.1696428571429,15.839243498818,13.1979695431472,8.7463556851312,11.2852664576803,12.797619047619,10.6965174129353,11.8203309692671,12.4434389140271,16.9133192389006,17.4946004319654,20.3665987780041,15.4334038054968,12.7906976744186
118208,"South Los Angeles","Los Angeles","Los Angeles","CA","Los Angeles-Long Beach-Anaheim",6,13.4969325153374,13.9484978540773,15.9235668789809,12.2736418511066,14.7474747474747,14.1509433962264,14.3835616438356,15.1228733459357,10.351966873706,10.7784431137725,14.2857142857143,12.8712871287129,15.8,16.3672654690619,15,11.8951612903226,11.9587628865979,12.8458498023715,12.2641509433962,11.8951612903226,11.623246492986,10.3305785123967,9.93520518358531,13.3630289532294,7.97266514806378,8.70588235294118,7.5609756097561,6.42458100558659,9.1743119266055,8.43373493975904,9.52380952380952,7.64705882352941,11.5755627009646,10.0917431192661,11.2903225806452,11.4906832298137,14.7157190635452,11.9741100323625,13.2616487455197,13.0769230769231,11.0344827586207,8.71080139372822,11.4457831325301,12.8919860627178,13.0281690140845,12.3745819397993,12.5,9.21501706484642,13.1086142322097,13.3802816901408,7.56578947368421,10.2836879432624,9.94318181818182,10.3896103896104,10.9634551495017,6.61157024793388,5.93471810089021,8.38509316770186,7.39549839228296,4.3613707165109,11.1821086261981,9.59752321981424,10.223642172524,6.62251655629139,7.85714285714286,6.13026819923372,10.7407407407407,4.05405405405405,4.88599348534202,7.45762711864407,7.56013745704467,9.74025974025974,9.70873786407767,9.44055944055944
270957,"Upper East Side","New York","New York","NY","New York",7,12.1771217712177,15.1479289940828,10.9538461538462,6.6031746031746,11.1451316595224,7.70519262981575,10.1535413571075,8.92667375132837,10.4245029554003,11.219512195122,7.95271359484148,4.23489553924337,11.0851808634772,12.5714285714286,8.39779005524862,5.21932259855636,10.2793885081708,9.501312335958,9.99025341130604,8.06904857486953,10.0078186082877,9.75706889685384,5.52389302937308,6.08170844939647,8.54901960784314,9.125,6.01573345673299,3.5270740188773,6.17760617760618,5.80580580580581,5.00446827524576,7.46268656716418,6.01233299075026,6.27753303964758,4.39900867410161,3.67647058823529,7.05454545454545,10.5263157894737,5.71895424836601,3.91547545059043,6.17283950617284,5.4601226993865,6.94935217903416,6.59871244635193,5.8876404494382,5.00927643784787,5.41958041958042,3.74042361424065,8.48341232227488,9.89729225023343,7.76075135936728,4.24403183023873,5.94965675057208,4.78192327903311,6.32244467860906,6.92345197464651,9.29245283018868,9.02427851580394,5.78703703703704,4.38066465256798,7.69230769230769,9.89330746847721,7.86455488803932,3.91812865497076,7.28744939271255,6.41153081510934,9.37663698271346,9.83254615714899,10.8309990662932,10.4300091491308,6.8259385665529,4.95103373231774,14.3831722569642,13.1704410011919
192820,"Sunrise Manor","Las Vegas","Clark","NV","Las Vegas",8,14.1726618705036,12.4921531701193,13.6986301369863,11.6560877091748,15.4852030282175,15.3420870767104,14.9244332493703,10.2157360406091,12.50805931657,13.525641025641,13.202614379085,12.146529562982,12.153950033761,11.9918699186992,11.5942028985507,9.85185185185185,10.7518796992481,9.11831198191409,6.64697193500739,4.58265139116203,4.71111111111111,5.04549214226634,4.03846153846154,5.13937282229965,6.18834080717489,6.04026845637584,4.39350525310411,4.78128179043744,7.8125,3.55276907001045,5.20291363163371,6.8678459937565,5.69948186528497,6.5625,7.02439024390244,8.33333333333333,10.8024691358025,12.8937007874016,11.1542192046557,11.2789526686808,12.4397299903568,10.4491292392301,10.4129263913824,11.9402985074627,10.0671140939597,10.065851364064,11.8491921005386,12.8585558852621,13.3591481122943,14.4100580270793,10.5940594059406,10.676532769556,12.1552604698672,9.95348837209302,9.83772819472617,11.2112112112112,10.8778625954198,10.1437024513948,12.4780316344464,12.4119718309859,12.8,14.0857392825897,11.2815884476534,9.5903165735568,13.6150234741784,12.1673003802281,10.9789569990851,9.14634146341463,10.1340033500838,10.9577922077922,12.9005751848809,14.6207974980453,12.3478260869565,12.8597122302158
194430,"East New York","New York","Kings","NY","New York",9,7.06713780918728,9.32835820895522,9.23694779116466,6.22406639004149,6.63716814159292,5.67685589519651,8.75,8.49056603773585,7.87037037037037,10.0840336134454,7.14285714285714,8.63309352517986,8.95522388059701,5.49828178694158,3.26797385620915,7.29166666666667,4.81099656357388,5.44871794871795,6.44067796610169,6.22710622710623,4.13533834586466,4.8689138576779,4.77941176470588,4.3010752688172,3.40909090909091,8,4.01459854014599,7.01754385964912,7.33333333333333,7.25552050473186,5.77507598784195,5.29411764705882,3.57142857142857,4.24710424710425,4.08163265306122,2.44897959183673,5.11627906976744,4.26356589147287,3.16901408450704,7.44336569579288,3.57142857142857,3.83561643835616,2.04678362573099,4.01146131805158,2.64026402640264,3.44827586206897,3.7344398340249,3.39622641509434,4.36507936507936,3.00429184549356,4.29184549356223,3.00429184549356,4.30622009569378,4.45544554455446,2.94117647058824,5.67685589519651,2.95566502463054,3.46320346320346,5.32786885245902,5.09259259259259,3.34928229665072,5.42986425339367,2.47524752475248,6.07476635514019,4.90196078431373,3.58974358974359,3.80952380952381,1.76211453744493,10.2564102564103,4.91803278688525,7.2,5.21739130434783,3.86266094420601,4.739336492891
192796,"Spring Valley","Las Vegas","Clark","NV","Las Vegas",10,14.8689516129032,14.9026248941575,14.6279949558638,13.6629038536395,16.3237924865832,15.7267308574049,14.8209825145712,11.7867555185339,12.6373626373626,14.5755693581781,14.0611724723874,12.2330097087379,11.8995152049361,12.4016658954188,9.47126436781609,9.23597678916828,10.0759493670886,7.81483325037332,6.65390138822403,4.76190476190476,4.71436494731004,3.76157407407407,4.39330543933054,5.47703180212014,5.97196831200487,5.66289140572951,4.02336145360156,4.46559297218155,5.48048048048048,5.91949486977111,5.48926014319809,4.38661710037175,7.95107033639144,7.06150341685649,8.5547634478289,10.1567825494206,9.56937799043062,13.7280416395576,12.4124761298536,11.4788732394366,14.8618371919343,12.0651369356033,12.1370067014147,11.6398243045388,11.9338605319914,11.4835948644793,12.0174346201743,14.4827586206897,14.0900195694716,15.9553512803677,12.5925925925926,10.3766879886283,13.7654770575382,9.89445910290237,14.3988480921526,11.6465863453815,10.4725415070243,11.4190687361419,15.7366071428571,14.6537842190016,16.3616792249731,17.1933583288698,13.4560092006901,10.1183431952663,13.5939323220537,14.0430351075878,13.941018766756,14.0641711229947,12.008281573499,11.9645494830133,12.4058262179809,16.3226116178589,15.8016147635525,14.801657785672
